Date,current_price,portfolio_pnl,position,postion_pnl,capital,holding,action,portfolio_value,sortino,mean3,mean5,mean10,mean20,mean50,std3,std5,std10,std20,std50,sortino_delta,returns,benchmark
2013-08-15,23.4702,2766.7483,0.0,0.0,27766.7483,0.0,0.0,27766.7483,-0.9986,23.9029,23.79,23.5614,22.893,21.1549,0.3777,0.3286,0.358,0.8292,1.6057,1.3836,1.110669932,1.09431446236
2013-08-16,23.743,2778.8013,27755.567,23.743,23.2343,1169.0,1.0,27778.8013,1.505,23.7618,23.8464,23.5849,22.9998,21.2294,0.3015,0.2783,0.3617,0.7916,1.638,0.9986,1.111152052,1.10703395283
2013-08-19,23.9217,2987.7016,27964.4673,232.6433,23.2343,1169.0,0.0,27987.7016,0.4135,23.7116,23.8747,23.6291,23.1132,21.3021,0.2274,0.2771,0.3742,0.75,1.6755,-1.505,1.119508064,1.11536596511
2013-08-20,23.9969,3075.6104,28052.3761,320.5521,23.2343,1169.0,0.0,28075.6104,0.416,23.8872,23.8408,23.694,23.226,21.3736,0.1305,0.2405,0.3763,0.7006,1.7131,-0.4135,1.123024416,1.11887221761
2013-08-21,23.9593,3031.656,28008.4217,276.5977,23.2343,1169.0,0.0,28031.656,0.4171,23.9593,23.8182,23.7947,23.3361,21.4519,0.0376,0.2176,0.2777,0.6269,1.7403,-0.416,1.12126624,1.11711909136
2013-08-22,24.3732,3515.5051,28492.2708,760.4468,23.2343,1169.0,0.0,28515.5051,0.4169,24.1098,23.9988,23.8944,23.4382,21.5428,0.2289,0.2308,0.2895,0.621,1.7722,-0.4171,1.140620204,1.13641746785
2013-08-23,24.599,3779.4653,28756.231,1024.407,23.2343,1169.0,0.0,28779.4653,0.4227,24.3105,24.17,24.0082,23.5431,21.6354,0.3244,0.3006,0.322,0.6315,1.8089,-0.4169,1.151178612,1.14694555051
2013-08-26,24.6648,3854.8855,28833.1512,1101.3272,21.7343,1169.0,1.0,28854.8855,0.4258,24.5457,24.3187,24.0967,23.6677,21.7325,0.1529,0.3294,0.3703,0.5913,1.839,-0.4227,1.15419542,1.15001352145
2013-08-27,24.0346,3118.1817,28096.4474,364.6234,21.7343,1169.0,0.0,28118.1817,0.4214,24.4328,24.3262,24.0835,23.7505,21.8094,0.3464,0.3205,0.3699,0.512,1.8534,-0.4258,1.124727268,1.12063000643
2013-08-28,24.2227,3338.0706,28316.3363,584.5123,21.7343,1169.0,0.0,28338.0706,0.4111,24.3074,24.3789,24.0985,23.8295,21.8881,0.3235,0.2613,0.3724,0.4502,1.8709,-0.4214,1.133522824,1.12940030027
2013-08-29,24.3168,3446.5735,28426.3392,694.5152,20.2343,1169.0,1.0,28446.5735,0.4137,24.1914,24.3676,24.1832,23.8723,21.9743,0.1437,0.2629,0.3036,0.454,1.8817,-0.4111,1.13786294,1.13378777847
2013-08-30,23.8747,2929.7586,27909.5243,177.7003,20.2343,1169.0,0.0,27929.7586,0.4097,24.138,24.2227,24.1964,23.8906,22.07,0.2329,0.3004,0.2846,0.4458,1.8535,-0.4137,1.117190344,1.11317455729
2013-09-03,24.4955,3655.4738,28635.2395,903.4155,20.2343,1169.0,0.0,28655.4738,0.4034,24.229,24.1888,24.2537,23.9414,22.1767,0.3196,0.2419,0.2809,0.4543,1.8361,-0.4097,1.146218952,1.14211979074
2013-09-04,24.7965,4007.3428,28987.1085,1255.2845,20.2343,1169.0,0.0,29007.3428,0.412,24.3889,24.3412,24.3337,24.0139,22.3031,0.4701,0.3404,0.3118,0.4699,1.7931,-0.4034,1.160293712,1.15615412591
2013-09-05,25.0317,4270.6016,0.0,0.0,29270.6016,0.0,2.0,29270.6016,0.4162,24.7746,24.503,24.4409,24.1178,22.4251,0.2688,0.4459,0.3507,0.4524,1.7666,-0.412,1.170824064,1.16712049013
2013-09-06,25.2104,4270.6016,0.0,0.0,29270.6016,0.0,0.0,29270.6016,0.3779,25.0129,24.6818,24.5247,24.2095,22.543,0.2076,0.5247,0.4248,0.4793,1.7513,-0.4162,1.170824064,1.1754525024
2013-09-09,25.5397,4270.6016,0.0,0.0,29270.6016,0.0,0.0,29270.6016,-0.363,25.2606,25.0148,24.6187,24.3135,22.6606,0.2577,0.3973,0.5334,0.531,1.7512,-0.3779,1.170824064,1.19080634483
2013-09-10,26.1135,4269.1016,0.0,0.0,29269.1016,0.0,2.0,29269.1016,-1.7284,25.6212,25.3384,24.7636,24.4301,22.787,0.457,0.5112,0.7136,0.6506,1.768,0.363,1.170764064,1.21756017046
2013-09-11,26.1793,4269.1016,0.0,0.0,29269.1016,0.0,0.0,29269.1016,-4.1156,25.9442,25.6149,24.9781,24.5308,22.9135,0.3518,0.5188,0.7885,0.7549,1.7802,1.7284,1.170764064,1.22062814141
2013-09-12,25.9442,4283.7658,29265.0576,25.9442,18.7082,1128.0,1.0,29283.7658,-4.3886,26.079,25.7974,25.1502,24.6244,23.0378,0.1213,0.4118,0.7932,0.8092,1.7702,4.1156,1.171350632,1.20966643975
2013-09-13,25.8125,4133.7082,29116.5,-122.6134,17.2082,1128.0,1.0,29133.7082,-3.361,25.9787,25.9178,25.2998,24.7415,23.1626,0.1859,0.2557,0.7588,0.8028,1.7407,4.3886,1.165348328,1.2035258353
2013-09-16,25.8595,4186.7242,29169.516,-69.5974,17.2082,1128.0,0.0,29186.7242,-3.3532,25.872,25.9818,25.4983,24.8473,23.2839,0.0667,0.1592,0.5841,0.8038,1.7122,3.361,1.167468968,1.20571724312
2013-09-17,26.01,4345.2082,0.0,0.0,29345.2082,0.0,2.0,29345.2082,-3.3594,25.894,25.9611,25.6497,24.9517,23.4049,0.1032,0.1438,0.4828,0.8128,1.6862,3.3532,1.173808328,1.2127344107
2013-09-18,26.5556,4360.7138,29343.938,26.5556,16.7758,1105.0,1.0,29360.7138,-3.4196,26.1417,26.0364,25.8256,25.0797,23.5377,0.3663,0.3001,0.4571,0.8549,1.6671,3.3594,1.174428552,1.23817339165
2013-09-19,26.8002,4630.9968,29614.221,296.8386,16.7758,1105.0,0.0,29630.9968,-5.6309,26.4553,26.2076,26.0025,25.2217,23.6705,0.4045,0.444,0.4579,0.894,1.6569,3.4196,1.185239872,1.24957803743
2013-09-20,26.291,4057.2808,0.0,0.0,29057.2808,0.0,2.0,29057.2808,-5.6833,26.5489,26.3033,26.1105,25.3176,23.786,0.2547,0.3853,0.3692,0.9011,1.6337,5.6309,1.162291232,1.2258362319
2013-09-23,26.3853,4057.2808,0.0,0.0,29057.2808,0.0,0.0,29057.2808,-5.6077,26.4922,26.4084,26.1951,25.4069,23.9041,0.2709,0.295,0.317,0.9145,1.6029,5.6833,1.162291232,1.23023303524
